https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1676505600000,2023-02-16 00:00:00,DOGE/USDC,0.08996,0.09144,0.08542,0.08542,2065.81686,22949.143,1881.04263,20857.205,20,0.09002
1676419200000,2023-02-15 00:00:00,DOGE/USDC,0.08296,0.08889,0.0828,0.08889,15447.58101,178610.11,3046.45578,35464.263,31,0.08649
1676332800000,2023-02-14 00:00:00,DOGE/USDC,0.08188,0.08258,0.08134,0.08225,2456.60212,30115.731,1759.62106,21632.912,9,0.08157
1676246400000,2023-02-13 00:00:00,DOGE/USDC,0.08094,0.08472,0.08094,0.08472,2720.58811,32339.721,2599.17811,30839.721,5,0.08413
1676160000000,2023-02-12 00:00:00,DOGE/USDC,0.08415,0.08566,0.08216,0.08216,283.91928,3374.418,205.34188,2431.382,5,0.08414
1676073600000,2023-02-11 00:00:00,DOGE/USDC,0.08132,0.08132,0.08132,0.08132,0,0,0,0,0,0.081510627733892851
1675987200000,2023-02-10 00:00:00,DOGE/USDC,0.08188,0.08236,0.08132,0.08132,507.55986068,6226.938,163.5015545,2003.45,6,0.081510627733892851
1675900800000,2023-02-09 00:00:00,DOGE/USDC,0.08783,0.08783,0.08045,0.08045,11925.61725197,138889.429,9754.03646115,113347.407,25,0.085880947478474038
1675814400000,2023-02-08 00:00:00,DOGE/USDC,0.091,0.091,0.091,0.091,0,0,0,0,0,0.090972137998847377
1675728000000,2023-02-07 00:00:00,DOGE/USDC,0.08991,0.091,0.08991,0.091,481.49982628,5292.84,462.8469012,5087.06,9,0.090972137998847377
1675641600000,2023-02-06 00:00:00,DOGE/USDC,0.09068,0.0993,0.08985,0.09062,5755.37492685,63389.958,5224.88613334,57546.069,14,0.0907980759943663
1675555200000,2023-02-05 00:00:00,DOGE/USDC,0.09398,0.09453,0.09056,0.09183,908.87595514,9873.269,0,0,13,0.092066700182285996
1675468800000,2023-02-04 00:00:00,DOGE/USDC,0.09778,0.09936,0.09532,0.09532,632.97581564,6533.197,176.467972,1803.445,6,0.096899302440629972
1675382400000,2023-02-03 00:00:00,DOGE/USDC,0.09047,0.0937,0.09047,0.09187,410.21358825,4506.323,1.3786081,14.713,5,0.091034192433028209
1675296000000,2023-02-02 00:00:00,DOGE/USDC,0.09456,0.09456,0.09183,0.09326,406.30586552,4367.083,0,0,9,0.093045770455959327
1675209600000,2023-02-01 00:00:00,DOGE/USDC,0.09401,0.09456,0.08879,0.09456,1387.65825693,15269.804,252.36794943,2804.126,14,0.090926996306615271
1675123200000,2023-01-31 00:00:00,DOGE/USDC,0.08868,0.09618,0.08868,0.09405,1334.20751823,14358.096,699.72012251,7511.973,15,0.092946405910008538
1675036800000,2023-01-30 00:00:00,DOGE/USDC,0.0882,0.09189,0.08563,0.08764,1281.49330998,14606.361,593.77980313,6714.594,16,0.087779855708270216
1674950400000,2023-01-29 00:00:00,DOGE/USDC,0.0886,0.09018,0.0886,0.09018,272.78700372,3043.664,94.802886,1070.01,5,0.089630895541806127
1674864000000,2023-01-28 00:00:00,DOGE/USDC,0.08996,0.09271,0.0877,0.0886,10440.21329434,117689.9,514.24136634,5658.6,19,0.088713032789471546
1674777600000,2023-01-27 00:00:00,DOGE/USDC,0.0852,0.0852,0.0852,0.0852,215.1320448,2525.024,215.1320448,2525.024,1,0.0852
1674691200000,2023-01-26 00:00:00,DOGE/USDC,0.08634,0.08634,0.08556,0.08613,1985.77048224,23206.726,1815.63485814,21219.949,8,0.085568822923111856
1674604800000,2023-01-25 00:00:00,DOGE/USDC,0.08319,0.08647,0.082,0.08647,13635.44526131,162289.137,12687.19117027,150994.425,66,0.08402085338427229
1674518400000,2023-01-24 00:00:00,DOGE/USDC,0.08885,0.09,0.0825,0.0825,2824.39644705,32934.115,167.7544864,1888.064,29,0.085817178254993188
1674432000000,2023-01-23 00:00:00,DOGE/USDC,0.09,0.09,0.087,0.08885,2226.98704607,25057.87,1008.07364811,11304.731,46,0.088878390666241616
1674345600000,2023-01-22 00:00:00,DOGE/USDC,0.08614,0.08996,0.08588,0.08652,292.08150876,3374.295,120.53439932,1398.787,5,0.086562924344099789
1674259200000,2023-01-21 00:00:00,DOGE/USDC,0.08673,0.08903,0.08467,0.08467,393.67795405,4548.397,162.77564,1874,150,0.086558875555748642
1674172800000,2023-01-20 00:00:00,DOGE/USDC,0.08109,0.0869,0.0807,0.08626,123.67744187,1461.346,65.45261938,770.303,60,0.084660945183489652
1674086400000,2023-01-19 00:00:00,DOGE/USDC,0.0811,0.0811,0.08097,0.08097,11.54579538,142.405,9.4403644,116.404,6,0.081077205743828104
1674000000000,2023-01-18 00:00:00,DOGE/USDC,0.08301,0.08966,0.07983,0.07988,3534.97894255,42181.506,998.75229299,11868.839,165,0.08387613307034273
1673913600000,2023-01-17 00:00:00,DOGE/USDC,0.08333,0.08487,0.08249,0.08291,310.00534176,3720.49,0,0,98,0.083325447401663476
1673827200000,2023-01-16 00:00:00,DOGE/USDC,0.08782,0.08782,0.08224,0.08373,724.54256832,8488.648,0,0,17,0.085424265684305838
1673740800000,2023-01-15 00:00:00,DOGE/USDC,0.08388,0.08452,0.08353,0.08425,6985.99266997,82914.56,0,0,6,0.084255354984573346
1673654400000,2023-01-14 00:00:00,DOGE/USDC,0.08418,0.09221,0.08294,0.08578,6016.19142401,69549.126,734.56946678,8509.23,1797,0.086519163792302673
1673568000000,2023-01-13 00:00:00,DOGE/USDC,0.08072,0.08512,0.07886,0.08441,2125.47578946,26216.41,721.37135807,8891.261,723,0.081086816793697642
1673481600000,2023-01-12 00:00:00,DOGE/USDC,0.07803,0.08064,0.07652,0.07989,2106.44577608,26649.239,888.031253,11177.877,1118,0.079057875903482377
1673395200000,2023-01-11 00:00:00,DOGE/USDC,0.07774,0.07831,0.07486,0.078,527.60605189,6853.22,3.11002728,39.957,561,0.076991309254580854
1673308800000,2023-01-10 00:00:00,DOGE/USDC,0.07615,0.07776,0.07383,0.07773,1006.49458641,13138.747,427.57608816,5588.456,643,0.076610214814688816
1673222400000,2023-01-09 00:00:00,DOGE/USDC,0.07355,0.07881,0.07295,0.07562,2273.56481013,29517.011,1350.61889532,17484.786,755,0.077048947691352478
1673136000000,2023-01-08 00:00:00,DOGE/USDC,0.07216,0.07378,0.07115,0.07372,989.99026081,13752.434,272.09581936,3768.231,902,0.071989606607949773
1673049600000,2023-01-07 00:00:00,DOGE/USDC,0.07237,0.07294,0.0716,0.07212,1777.07027489,24640.047,770.69336983,10687.822,1241,0.072121975625968675
1672963200000,2023-01-06 00:00:00,DOGE/USDC,0.07168,0.07264,0.0698,0.07232,2464.91244262,34352.312,758.66038214,10589.427,1364,0.071757755568656291
1672876800000,2023-01-05 00:00:00,DOGE/USDC,0.07311,0.07511,0.07103,0.07118,5168.14895359,70367.493,956.25282428,13135.07,266,0.073451694553205025
1672790400000,2023-01-04 00:00:00,DOGE/USDC,0.07029,0.07339,0.07024,0.07323,506.39720977,6998.728,41.95527469,573.785,473,0.072358576137144037
1672704000000,2023-01-03 00:00:00,DOGE/USDC,0.0715,0.07215,0.06964,0.07029,87.35937532,1234.198,9.8311746,140.205,76,0.070786646482661667
1672617600000,2023-01-02 00:00:00,DOGE/USDC,0.06994,0.07343,0.0682,0.07161,773.87598734,10690.523,616.45251455,8491.299,129,0.072394788238831296
1672531200000,2023-01-01 00:00:00,DOGE/USDC,0.07015,0.07073,0.06913,0.07007,709.58736074,10160.766,644.72687518,9233.563,65,0.069836755103492801
1672444800000,2022-12-31 00:00:00,DOGE/USDC,0.06829,0.0711,0.06822,0.07005,57.67297206,825.262,6.8153534,96.425,48,0.069894816396417205
1672358400000,2022-12-30 00:00:00,DOGE/USDC,0.07061,0.07061,0.066,0.06789,886.30309771,13154.887,306.24473672,4517.273,54,0.067382849962891719
1672272000000,2022-12-29 00:00:00,DOGE/USDC,0.07055,0.07137,0.06949,0.07118,24.29115874,344.998,0,0,23,0.070412828515129117
1672185600000,2022-12-28 00:00:00,DOGE/USDC,0.07315,0.07315,0.06976,0.06995,196.56438439,2749.588,98.60964372,1367.346,57,0.071500294807017445
1672099200000,2022-12-27 00:00:00,DOGE/USDC,0.07476,0.07484,0.07271,0.07362,34.05418947,461.989,0,0,33,0.073715663474867596
1672012800000,2022-12-26 00:00:00,DOGE/USDC,0.07575,0.07647,0.07463,0.07565,2030.79550213,27166.63,171.81071529,2278.441,24,0.074754120495498739
1671926400000,2022-12-25 00:00:00,DOGE/USDC,0.07731,0.07741,0.07354,0.0759,381.34796204,5086.102,255.67900524,3429.975,42,0.074989105309868763
1671840000000,2022-12-24 00:00:00,DOGE/USDC,0.07704,0.07737,0.07687,0.07737,10.70502381,138.976,0,0,10,0.077028086858753093
1671753600000,2022-12-23 00:00:00,DOGE/USDC,0.07693,0.0787,0.07646,0.07646,252.53377154,3246.728,176.6146928,2265.996,75,0.077782708849176183
1671667200000,2022-12-22 00:00:00,DOGE/USDC,0.07399,0.07768,0.07322,0.07705,539.86024358,7119.022,336.82762378,4424.514,189,0.075846083043310614
1671580800000,2022-12-21 00:00:00,DOGE/USDC,0.07472,0.07472,0.07169,0.07348,921.31382321,12593.728,98.86334729,1356.444,82,0.073158464176690413
1671494400000,2022-12-20 00:00:00,DOGE/USDC,0.07142,0.07537,0.07122,0.075,124.99184637,1682.235,84.676903,1138.873,154,0.074306712051728663
1671408000000,2022-12-19 00:00:00,DOGE/USDC,0.07931,0.07931,0.07,0.07137,4401.54449425,60991.532,296.92415638,4101.984,237,0.072185761367191253
1671321600000,2022-12-18 00:00:00,DOGE/USDC,0.07923,0.07968,0.07773,0.07852,24340.05065736,311052.64,17160.41589694,219009.341,10214,0.078252804117227125
1671235200000,2022-12-17 00:00:00,DOGE/USDC,0.07597,0.07872,0.07597,0.07772,432.68770552,5580.661,18.36405346,236.405,22,0.077533781555285075
1671148800000,2022-12-16 00:00:00,DOGE/USDC,0.08467,0.08606,0.07407,0.07452,2018.30610656,25757.886,477.56587029,5875.705,108,0.078546019629950608
1671062400000,2022-12-15 00:00:00,DOGE/USDC,0.08819,0.08865,0.08419,0.08505,1578.32410971,18378.065,621.50872576,7152.902,114,0.085897244189847854
1670976000000,2022-12-14 00:00:00,DOGE/USDC,0.09093,0.09245,0.08751,0.08836,2883.71091801,31686.463,1345.35421782,14770.434,1041,0.091009796087093964
1670889600000,2022-12-13 00:00:00,DOGE/USDC,0.09134,0.09501,0.08736,0.09093,3238.65350299,35922.573,1593.54799645,17764.615,921,0.090168586938107188
1670803200000,2022-12-12 00:00:00,DOGE/USDC,0.09242,0.0928,0.08555,0.09016,2590.7946289,28836.856,695.81858446,7825.773,611,0.089868674490787252
1670716800000,2022-12-11 00:00:00,DOGE/USDC,0.09687,0.09694,0.09194,0.09266,1851.35449526,19268.602,1229.4488697,12815.637,194,0.09609334309499617
1670630400000,2022-12-10 00:00:00,DOGE/USDC,0.09664,0.0968,0.09642,0.09642,186.77187,1935.905,186.77187,1935.905,3,0.09647799621185353
1670544000000,2022-12-09 00:00:00,DOGE/USDC,0.09775,0.09816,0.09676,0.09676,50.00908764,515.784,50.00908764,515.784,9,0.096959625334496503
1670457600000,2022-12-08 00:00:00,DOGE/USDC,0.09565,0.09718,0.09239,0.09718,1000.43842173,10387.663,924.50991446,9592.084,20,0.096312335993227201
1670371200000,2022-12-07 00:00:00,DOGE/USDC,0.099,0.099,0.0935,0.09567,538.71014164,5619.657,509.20138791,5314.753,19,0.095865258157534912
1670284800000,2022-12-06 00:00:00,DOGE/USDC,0.10185,0.10185,0.09882,0.09951,677.35093424,6732.35,667.72970424,6636.35,14,0.100615442510658578
1670198400000,2022-12-05 00:00:00,DOGE/USDC,0.10511,0.11125,0.0996,0.10112,2739.99280561,25077.809,1973.61456717,18143.742,55,0.109394868698236159
1670112000000,2022-12-04 00:00:00,DOGE/USDC,0.10178,0.10449,0.10135,0.10323,92.0675406,892.676,86.9186406,842.676,7,0.103137954530198452
1670025600000,2022-12-03 00:00:00,DOGE/USDC,0.10221,0.10221,0.09905,0.09953,377.93957595,3793.365,351.09939595,3524.365,9,0.099632133206621647
1669939200000,2022-12-02 00:00:00,DOGE/USDC,0.10028,0.10203,0.09699,0.10203,1276.00364408,12819.493,1253.41071408,12592.493,21,0.099547552973918772
1669852800000,2022-12-01 00:00:00,DOGE/USDC,0.10741,0.10741,0.09769,0.10075,278.76098947,2677.526,163.34351477,1566.12,137,0.104119853985920384
1669766400000,2022-11-30 00:00:00,DOGE/USDC,0.10101,0.10961,0.09703,0.10634,5890.99056011,55739.309,2885.75322527,27768.701,226,0.105792662413401199
1669680000000,2022-11-29 00:00:00,DOGE/USDC,0.10063,0.10331,0.09609,0.09625,2419.99046705,24004.707,443.91370222,4411.246,18,0.100817163777991537
1669593600000,2022-11-28 00:00:00,DOGE/USDC,0.09514,0.09782,0.0896,0.09433,5031.42800505,54455.405,1921.05362617,20540.357,19,0.092450247575597728
1669507200000,2022-11-27 00:00:00,DOGE/USDC,0.08964,0.10632,0.08964,0.10526,6437.32266802,63673.103,3547.20824536,33965.638,19,0.101574631708112861
1669420800000,2022-11-26 00:00:00,DOGE/USDC,0.09028,0.09424,0.08921,0.08921,4834.78394912,53500.977,4749.68640875,52569.964,22,0.090370746875993421
1669334400000,2022-11-25 00:00:00,DOGE/USDC,0.0816,0.09028,0.0816,0.09028,299.13921307,3472.486,225.76085179,2576.57,9,0.086262957352191376
1669248000000,2022-11-24 00:00:00,DOGE/USDC,0.08226,0.08226,0.08123,0.08127,112.65926593,1375.965,38.12570748,469.124,4,0.081879400359070845
1669161600000,2022-11-23 00:00:00,DOGE/USDC,0.07833,0.08289,0.07833,0.08289,288.28988783,3527.261,206.07893103,2514.401,7,0.081735035820351962
1669075200000,2022-11-22 00:00:00,DOGE/USDC,0.07653,0.07815,0.0704,0.07798,1972.8079252,25620.756,1502.80511651,19511.949,21,0.077022300222021834
1668988800000,2022-11-21 00:00:00,DOGE/USDC,0.07573,0.07573,0.07278,0.07278,217.9712315,2925.555,81.82884132,1123.544,12,0.074529908828295076
1668902400000,2022-11-20 00:00:00,DOGE/USDC,0.08489,0.08489,0.07971,0.0803,456.04538721,5612.772,307.5869819,3830.473,7,0.081285327120254767
1668816000000,2022-11-19 00:00:00,DOGE/USDC,0.08364,0.08447,0.0834,0.08431,482.32692492,5757.359,193.52993497,2304.524,9,0.083777307179317397
1668729600000,2022-11-18 00:00:00,DOGE/USDC,0.08616,0.08616,0.08396,0.08444,867.46841087,10202.382,6.8919843,81.059,8,0.085026222128234831
1668643200000,2022-11-17 00:00:00,DOGE/USDC,0.08535,0.08549,0.08317,0.08549,304.50472906,3567.346,77.16217867,903.991,39,0.085360587747840738
1668556800000,2022-11-16 00:00:00,DOGE/USDC,0.08653,0.08924,0.08473,0.08473,1283.49802105,14519.813,1072.61152493,12141.551,21,0.08841466654360409
1668470400000,2022-11-15 00:00:00,DOGE/USDC,0.08516,0.08834,0.08516,0.0866,520.66532376,5989.287,519.38979728,5974.309,14,0.08693873250809323
1668384000000,2022-11-14 00:00:00,DOGE/USDC,0.08069,0.08989,0.08069,0.08624,1653.93454784,19159.127,1446.08085207,16763.357,19,0.086431582162790547
1668297600000,2022-11-13 00:00:00,DOGE/USDC,0.088,0.0899,0.08421,0.08421,110.27734969,1246.641,14.3679102,170.62,13,0.088521544447527786
1668211200000,2022-11-12 00:00:00,DOGE/USDC,0.08294,0.09289,0.07961,0.08747,3019.20531179,33479.237,2354.61256421,25771.577,26,0.090298014120910459
1668124800000,2022-11-11 00:00:00,DOGE/USDC,0.08931,0.08937,0.08203,0.08294,487.1348719,5606.68,165.56412751,1958.2,12,0.086953322349723569
1668038400000,2022-11-10 00:00:00,DOGE/USDC,0.07413,0.09127,0.07413,0.08773,7272.94075689,90905.657,4493.0694704,56061.443,26,0.080403473448592541
1667952000000,2022-11-09 00:00:00,DOGE/USDC,0.08852,0.08998,0.071,0.07441,9523.06776221,116877.522,1547.97608987,18472.947,71,0.081985693170646004
1667865600000,2022-11-08 00:00:00,DOGE/USDC,0.10771,0.10899,0.07806,0.08593,10477.47016143,110811.995,3052.23716043,30431.837,75,0.09516731258946809
1667779200000,2022-11-07 00:00:00,DOGE/USDC,0.11501,0.11729,0.10811,0.11032,5505.63099951,49094.321,3786.40763481,34082.601,28,0.112219084346013422
1667692800000,2022-11-06 00:00:00,DOGE/USDC,0.12331,0.12552,0.112,0.11447,10069.62642194,83665.533,3748.28372795,30484.755,35,0.120440471193066409
1667606400000,2022-11-05 00:00:00,DOGE/USDC,0.12419,0.13581,0.12095,0.12095,3864.49388814,30076.904,1691.42468731,12842.397,46,0.128598403110551222
1667520000000,2022-11-04 00:00:00,DOGE/USDC,0.12165,0.12591,0.11657,0.12591,5523.69454812,46128.141,2900.30707794,24079.273,47,0.119798943780828712
1667433600000,2022-11-03 00:00:00,DOGE/USDC,0.13029,0.13429,0.12175,0.12175,6690.45201102,51535.936,2880.55904307,22141.22,56,0.129857193424005497
1667347200000,2022-11-02 00:00:00,DOGE/USDC,0.14137,0.15702,0.12424,0.12669,11740.73133301,89211.083,5397.02401865,40387.2,72,0.13183935484086454
1667260800000,2022-11-01 00:00:00,DOGE/USDC,0.12634,0.15648,0.12576,0.14392,39113.81853763,275607.98,18917.16676383,131918.375,178,0.14204926217391074
1667174400000,2022-10-31 00:00:00,DOGE/USDC,0.11845,0.12995,0.11478,0.124,13889.02492623,113269.847,5989.2519339,48016.649,128,0.122749099736216517
1667088000000,2022-10-30 00:00:00,DOGE/USDC,0.1186,0.14211,0.11189,0.11854,21207.02766156,173997.151,7791.7824939,62770.538,113,0.122196086375382451
1667001600000,2022-10-29 00:00:00,DOGE/USDC,0.08635,0.15017,0.08575,0.1186,40739.77035767,352491.15,23092.92604901,208947.941,194,0.118375572095178585
1666915200000,2022-10-28 00:00:00,DOGE/USDC,0.07577,0.08943,0.07435,0.08678,9090.59250776,110706.597,7878.43644498,96175.592,59,0.0823377907739591
1666828800000,2022-10-27 00:00:00,DOGE/USDC,0.07305,0.085,0.07237,0.07738,7409.99690646,95053.481,3591.03179975,45619.439,53,0.078016570857717124
1666742400000,2022-10-26 00:00:00,DOGE/USDC,0.06578,0.07274,0.06576,0.07256,4707.65655379,69050.964,3892.74225909,57251.192,39,0.068213318379317489
1666656000000,2022-10-25 00:00:00,DOGE/USDC,0.06043,0.06447,0.05959,0.06261,3210.98735841,50773.35,3155.90348902,49883.453,23,0.063287064048965524
1666569600000,2022-10-24 00:00:00,DOGE/USDC,0.05937,0.05965,0.05898,0.05931,346.26806625,5820.169,232.17548284,3899.515,9,0.059494860174626627
1666483200000,2022-10-23 00:00:00,DOGE/USDC,0.05948,0.05985,0.05875,0.05985,437.6461877,7346.145,414.66711716,6957.022,10,0.05957639696472466
1666396800000,2022-10-22 00:00:00,DOGE/USDC,0.05962,0.05982,0.05875,0.05952,4512.2544947,76212.342,1860.39049304,31319.606,152,0.059207268190804464
1666310400000,2022-10-21 00:00:00,DOGE/USDC,0.05857,0.05857,0.05749,0.05803,353.62197386,6126.135,195.89041323,3387.223,7,0.057724778111650574
1666224000000,2022-10-20 00:00:00,DOGE/USDC,0.05879,0.05977,0.05756,0.05977,1531.23626869,25681.973,81.23521346,1392.281,10,0.059625641336132199
1666137600000,2022-10-19 00:00:00,DOGE/USDC,0.05935,0.06042,0.05891,0.06042,424.35602581,7080.713,405.4764716,6763.858,7,0.05993265150316094
1666051200000,2022-10-18 00:00:00,DOGE/USDC,0.05978,0.06062,0.05891,0.05891,1177.12109895,19493.895,1127.17329559,18656.968,8,0.060387938646625595
1665964800000,2022-10-17 00:00:00,DOGE/USDC,0.05962,0.05998,0.05835,0.05998,197.77820839,3331.521,182.87059907,3078.883,8,0.059373811742989971
1665878400000,2022-10-16 00:00:00,DOGE/USDC,0.05884,0.05989,0.05857,0.05989,190.08572399,3190.801,187.95419598,3154.414,7,0.059576898206965131
1665792000000,2022-10-15 00:00:00,DOGE/USDC,0.05861,0.05919,0.05861,0.05919,77.28825233,1314.953,77.28825233,1314.953,4,0.05877760367700761
1665705600000,2022-10-14 00:00:00,DOGE/USDC,0.05998,0.06038,0.05846,0.05846,348.20475093,5845.82,268.50020004,4493.001,17,0.059573839255882143
1665619200000,2022-10-13 00:00:00,DOGE/USDC,0.05854,0.06004,0.05627,0.05961,421.23440251,7212.025,274.79490687,4714.282,13,0.058429020956047882
1665532800000,2022-10-12 00:00:00,DOGE/USDC,0.06073,0.06074,0.05959,0.05959,368.56167388,6118.969,243.40247011,4019.594,8,0.060237205639381982
1665446400000,2022-10-11 00:00:00,DOGE/USDC,0.0579,0.06021,0.0579,0.06021,1573.12116168,26484.762,1417.01443698,23816.617,24,0.059408013578469907
1665360000000,2022-10-10 00:00:00,DOGE/USDC,0.06206,0.06206,0.0596,0.0596,484.82108747,7948.179,334.92276699,5474.913,14,0.06100231435800277
1665273600000,2022-10-09 00:00:00,DOGE/USDC,0.06142,0.06246,0.06142,0.06217,459.6590127,7380.888,445.20214122,7147.614,5,0.062278954332043274
1665187200000,2022-10-08 00:00:00,DOGE/USDC,0.06225,0.06228,0.06113,0.06164,293.76218717,4737.231,289.08195211,4660.669,7,0.062013063498252342
1665100800000,2022-10-07 00:00:00,DOGE/USDC,0.06302,0.06303,0.06181,0.06221,530.22960576,8511.708,252.05650411,4057.241,10,0.062297292834586738
1665014400000,2022-10-06 00:00:00,DOGE/USDC,0.06506,0.06638,0.06345,0.06345,452.30678071,6885.667,421.52185954,6406.276,9,0.065695622348165125
1664928000000,2022-10-05 00:00:00,DOGE/USDC,0.06609,0.06631,0.06281,0.06464,2002.67585292,31202.851,1188.19800998,18390.472,24,0.064198613355826323
1664841600000,2022-10-04 00:00:00,DOGE/USDC,0.06014,0.06685,0.0601,0.06685,508.63798973,8142.619,479.13277493,7682.245,14,0.062555890754429468
